customer_id,first_purchase_date,last_purchase_date,days_since_last_purchase,customer_lifetime_days,total_transactions,avg_days_between_purchases,total_spent,avg_order_value,spending_std,unique_products,favorite_category,product_diversity,preferred_channel,channel_diversity,is_churned,cluster,cluster_name
CUST002898,2023-05-03,2023-11-25,36,206,37,5.722222222222222,1499.06,40.51513513513513,28.887006077475736,14,Subscription,0.3783783783783784,Website,3,0,1,Champions
CUST002899,2022-11-29,2023-12-05,26,371,36,10.6,2018.5,56.06944444444444,41.58803240936676,16,Subscription,0.4444444444444444,Website,3,0,1,Champions
CUST002900,2023-02-16,2023-11-23,38,280,20,14.736842105263158,913.24,45.662,32.052029839654544,14,Coffee,0.7,Website,3,0,1,Champions
CUST002901,2023-08-02,2023-12-06,25,126,19,7.0,892.27,46.96157894736842,36.29096570515678,9,Subscription,0.4736842105263157,Mobile App,3,0,1,Champions
CUST002902,2023-02-14,2023-11-17,44,276,14,21.23076923076923,508.85,36.34642857142857,18.453354336373,9,Coffee,0.6428571428571429,Website,3,0,0,At High Risk
CUST002903,2022-06-30,2023-11-27,34,515,27,19.807692307692307,1304.66,48.32074074074074,31.149483009159106,13,Subscription,0.4814814814814814,Website,3,0,1,Champions
CUST002904,2022-09-06,2023-12-03,28,453,27,17.423076923076923,1156.1899999999998,42.82185185185185,29.84424117068703,13,Subscription,0.4814814814814814,Website,3,0,1,Champions
CUST002905,2022-01-24,2023-11-26,35,671,22,31.952380952380953,1093.22,49.691818181818185,35.43871633657765,10,Subscription,0.4545454545454545,Website,3,0,1,Champions
CUST002906,2023-03-31,2023-12-20,11,264,30,9.10344827586207,1621.16,54.038666666666664,37.76114594379395,13,Subscription,0.4333333333333333,Website,3,0,1,Champions
CUST002907,2023-08-01,2023-12-15,16,136,11,13.6,481.85,43.804545454545455,27.271381836509992,8,Equipment,0.7272727272727273,Website,2,0,0,At High Risk
CUST002908,2023-02-18,2023-12-16,15,301,20,15.842105263157896,1033.74,51.687,49.235163418456374,11,Subscription,0.55,Mobile App,3,0,1,Champions
CUST002909,2023-02-19,2023-11-30,31,284,18,16.705882352941178,1117.74,62.096666666666664,52.90804242212309,9,Subscription,0.5,Website,2,0,1,Champions
CUST002910,2022-11-20,2023-11-11,50,356,12,32.36363636363637,439.35,36.6125,19.9561802343398,9,Coffee,0.75,Mobile App,3,0,0,At High Risk
CUST002911,2022-12-02,2023-11-05,56,338,26,13.52,1297.16,49.89076923076922,40.978167740695966,13,Coffee,0.5,Website,3,0,1,Champions
CUST002912,2023-07-03,2023-11-24,37,144,34,4.363636363636363,1367.08,40.20823529411764,24.429311439283435,12,Subscription,0.3529411764705882,Website,3,0,1,Champions
CUST002913,2022-04-30,2023-11-25,36,574,27,22.076923076923077,1027.17,38.04333333333334,17.921274637016882,12,Subscription,0.4444444444444444,Website,3,0,1,Champions
CUST002914,2022-11-27,2023-12-23,8,391,31,13.033333333333331,1457.18,47.005806451612905,35.63243997391455,15,Coffee,0.4838709677419355,Website,3,0,1,Champions
CUST002915,2022-09-22,2023-12-08,23,442,25,18.416666666666668,1229.15,49.166,36.55288223929818,13,Subscription,0.52,Website,3,0,1,Champions
CUST002916,2022-08-23,2023-12-11,20,475,27,18.26923076923077,1067.67,39.54333333333334,24.18451125442449,11,Coffee,0.4074074074074074,Website,3,0,1,Champions
CUST002917,2023-01-03,2023-12-09,22,340,29,12.142857142857142,1179.75,40.68103448275862,27.670273159995517,13,Subscription,0.4482758620689655,Website,3,0,1,Champions
CUST002918,2023-01-18,2023-12-04,27,320,30,11.03448275862069,1558.11,51.937,28.502514849721955,15,Subscription,0.5,Website,3,0,1,Champions
CUST002919,2022-08-19,2023-12-07,24,475,27,18.26923076923077,1043.14,38.63481481481481,32.75683432746051,12,Coffee,0.4444444444444444,Website,3,0,1,Champions
CUST002920,2022-09-26,2023-12-25,6,455,21,22.75,779.26,37.107619047619046,26.98851661443472,13,Coffee,0.6190476190476191,Website,3,0,1,Champions
CUST002921,2023-07-14,2023-11-23,38,132,22,6.285714285714286,1170.76,53.21636363636364,42.27348223689291,12,Subscription,0.5454545454545454,Website,3,0,1,Champions
CUST002922,2023-04-18,2023-12-14,17,240,13,20.0,795.3299999999999,61.17923076923076,50.36631239587602,8,Subscription,0.6153846153846154,Website,3,0,1,Champions
CUST002923,2023-02-25,2023-11-29,32,277,14,21.307692307692307,646.3199999999999,46.16571428571428,33.63882686015481,9,Subscription,0.6428571428571429,Website,3,0,1,Champions
CUST002924,2023-01-17,2023-11-07,54,294,20,15.473684210526317,1004.75,50.2375,32.969312665440555,10,Subscription,0.5,Website,3,0,1,Champions
CUST002925,2022-08-28,2023-12-13,18,472,30,16.275862068965516,1406.73,46.891,27.719212103794952,11,Subscription,0.3666666666666666,Website,3,0,1,Champions
CUST002926,2023-03-25,2023-12-31,0,281,34,8.515151515151516,2204.54,64.83941176470589,59.67805316820015,14,Subscription,0.4117647058823529,Website,3,0,1,Champions
CUST002927,2023-09-03,2023-12-05,26,93,14,7.153846153846154,561.36,40.097142857142856,25.505549751610296,10,Equipment,0.7142857142857143,Mobile App,3,0,0,At High Risk
CUST002928,2023-10-18,2023-11-18,43,31,29,1.1071428571428572,1024.19,35.31689655172414,21.603250433912596,15,Coffee,0.5172413793103449,Website,2,0,1,Champions
CUST002929,2023-01-29,2023-11-08,53,283,20,14.894736842105264,859.75,42.9875,24.752480763498603,12,Subscription,0.6,Website,2,0,1,Champions
CUST002930,2023-01-17,2023-12-16,15,333,35,9.794117647058824,1757.57,50.21628571428571,31.260992804011156,13,Subscription,0.3714285714285714,Website,3,0,1,Champions
CUST002931,2023-07-29,2023-11-26,35,120,37,3.3333333333333335,1847.55,49.93378378378378,32.08985850106882,14,Subscription,0.3783783783783784,Website,3,0,1,Champions
CUST002932,2022-12-19,2023-12-07,24,353,16,23.533333333333335,822.8,51.425,45.33255901299491,8,Subscription,0.5,Website,3,0,1,Champions
CUST002933,2022-08-05,2023-12-03,28,485,19,26.944444444444443,972.78,51.19894736842105,35.137975166910365,11,Subscription,0.5789473684210527,Website,3,0,1,Champions
CUST002934,2023-04-07,2023-10-31,61,207,29,7.392857142857143,1187.71,40.95551724137931,22.19969925571819,16,Equipment,0.5517241379310345,Website,3,0,1,Champions
CUST002935,2022-02-28,2023-12-20,11,660,29,23.571428571428573,1555.12,53.62482758620689,44.25512275599044,15,Equipment,0.5172413793103449,Website,3,0,1,Champions
CUST002936,2022-03-08,2023-11-28,33,630,20,33.1578947368421,819.74,40.987,20.001764159035677,12,Coffee,0.6,Website,3,0,1,Champions
CUST002937,2023-02-06,2023-11-26,35,293,18,17.235294117647058,914.82,50.82333333333333,39.58230501863472,10,Subscription,0.5555555555555556,Mobile App,3,0,1,Champions
CUST002938,2023-08-04,2023-11-18,43,106,22,5.0476190476190474,777.78,35.35363636363636,17.60139592555484,14,Coffee,0.6363636363636364,Website,3,0,1,Champions
CUST002939,2023-05-04,2023-11-30,31,210,17,13.125,686.32,40.37176470588235,26.550156599183676,12,Coffee,0.7058823529411765,Mobile App,3,0,1,Champions
CUST002940,2021-12-30,2023-11-28,33,698,31,23.266666666666666,1253.15,40.424193548387095,22.95172219742904,15,Subscription,0.4838709677419355,Website,3,0,1,Champions
CUST002941,2023-01-22,2023-12-06,25,318,11,31.8,785.8299999999999,71.43909090909091,81.75887859487133,9,Equipment,0.8181818181818182,Website,2,0,0,At High Risk
CUST002942,2023-01-06,2023-11-28,33,326,28,12.074074074074074,1204.15,43.005357142857136,31.4626318602152,13,Subscription,0.4642857142857143,Website,3,0,1,Champions
CUST002943,2023-02-18,2023-12-06,25,291,22,13.857142857142858,941.21,42.782272727272726,30.49143641399573,8,Coffee,0.3636363636363636,Website,3,0,1,Champions
CUST002944,2023-03-31,2023-11-24,37,238,13,19.833333333333332,523.89,40.29923076923077,27.361252548551956,9,Coffee,0.6923076923076923,Website,3,0,0,At High Risk
CUST002945,2022-01-13,2023-12-06,25,692,25,28.833333333333332,1483.1899999999998,59.32759999999999,41.73199295105214,13,Subscription,0.52,Website,3,0,1,Champions
CUST002946,2022-05-04,2023-11-27,34,572,19,31.77777777777778,839.73,44.19631578947369,30.43005919053036,12,Coffee,0.631578947368421,Website,3,0,1,Champions
CUST002947,2022-08-13,2023-12-02,29,476,24,20.695652173913043,1177.19,49.04958333333334,34.43671340667723,12,Subscription,0.5,Website,3,0,1,Champions
CUST002948,2023-09-03,2023-11-18,43,76,11,7.6,551.87,50.17,41.41719956732951,8,Subscription,0.7272727272727273,Mobile App,3,0,0,At High Risk
CUST002949,2022-09-05,2023-12-02,29,453,33,14.15625,1658.56,50.25939393939394,37.35296465303941,15,Subscription,0.4545454545454545,Website,3,0,1,Champions
CUST002950,2022-07-26,2023-12-23,8,515,30,17.75862068965517,1378.13,45.937666666666665,40.64490006463749,14,Coffee,0.4666666666666667,Website,3,0,1,Champions
CUST002951,2022-06-21,2023-11-16,45,513,36,14.657142857142857,1390.08,38.61333333333333,21.401430659788012,14,Coffee,0.3888888888888889,Website,3,0,1,Champions
CUST002952,2023-02-18,2023-12-12,19,297,11,29.7,507.9,46.17272727272727,21.14283145224835,8,Equipment,0.7272727272727273,Mobile App,3,0,0,At High Risk
CUST002953,2022-05-02,2023-12-09,22,586,23,26.636363636363637,1052.76,45.77217391304348,38.59757952332359,14,Subscription,0.6086956521739131,Mobile App,3,0,1,Champions
CUST002954,2022-04-28,2023-12-09,22,590,33,18.4375,1395.13,42.276666666666664,30.07318102008277,11,Coffee,0.3333333333333333,Website,3,0,1,Champions
CUST002955,2023-09-19,2023-11-15,46,57,15,4.071428571428571,711.8399999999999,47.456,43.84125825879414,10,Coffee,0.6666666666666666,Website,2,0,0,At High Risk
CUST002956,2022-07-14,2023-12-27,4,531,30,18.310344827586206,1427.64,47.587999999999994,41.54196593558258,12,Subscription,0.4,Website,3,0,1,Champions
CUST002957,2022-06-03,2023-10-25,67,509,24,22.130434782608695,972.77,40.53208333333333,28.639914679731827,14,Coffee,0.5833333333333334,Website,3,0,1,Champions
CUST002958,2022-12-11,2023-11-19,42,343,18,20.176470588235293,587.75,32.65277777777778,16.030694750478112,13,Coffee,0.7222222222222222,Website,3,0,1,Champions
CUST002959,2023-05-27,2023-11-29,32,186,15,13.285714285714286,568.86,37.924,23.74834574689963,10,Subscription,0.6666666666666666,Website,3,0,0,At High Risk
CUST002960,2022-12-26,2023-12-02,29,341,10,37.888888888888886,368.35,36.834999999999994,26.44102588781305,8,Coffee,0.8,Website,1,0,0,At High Risk
CUST002961,2023-07-14,2023-11-28,33,137,23,6.2272727272727275,971.71,42.248260869565215,24.61005626903802,15,Coffee,0.6521739130434783,Website,3,0,1,Champions
CUST002962,2022-01-27,2023-11-25,36,667,15,47.642857142857146,801.3,53.419999999999995,48.30234939568527,9,Subscription,0.6,Website,3,0,1,Champions
CUST002963,2022-12-31,2023-11-24,37,328,32,10.580645161290322,1270.15,39.6921875,28.632506423516993,14,Coffee,0.4375,Website,3,0,1,Champions
CUST002964,2023-08-21,2023-11-25,36,96,11,9.6,434.87999999999994,39.53454545454545,23.41892071109869,7,Subscription,0.6363636363636364,Website,2,0,0,At High Risk
CUST002965,2023-10-16,2023-11-30,31,45,24,1.9565217391304348,913.19,38.04958333333333,29.47344191097657,11,Coffee,0.4583333333333333,Website,3,0,1,Champions
CUST002966,2023-06-07,2023-12-04,27,180,21,9.0,1027.23,48.91571428571429,39.726927212084824,10,Coffee,0.4761904761904761,Website,3,0,1,Champions
CUST002967,2023-07-01,2023-12-03,28,155,45,3.522727272727273,2301.01,51.13355555555555,37.653740557609915,15,Subscription,0.3333333333333333,Website,3,0,1,Champions
CUST002968,2022-05-14,2023-12-04,27,569,33,17.78125,2272.5,68.86363636363636,49.33432373980245,13,Subscription,0.3939393939393939,Website,3,0,1,Champions
CUST002969,2023-09-25,2023-11-18,43,54,18,3.176470588235294,646.29,35.905,27.586100986675497,10,Coffee,0.5555555555555556,Website,3,0,0,At High Risk
CUST002970,2023-02-15,2023-11-24,37,282,27,10.846153846153848,1166.66,43.20962962962963,23.272894679876565,10,Subscription,0.3703703703703703,Website,3,0,1,Champions
CUST002971,2023-04-20,2023-12-31,0,255,22,12.142857142857142,1225.7199999999998,55.71454545454544,47.47464052144779,10,Subscription,0.4545454545454545,Website,3,0,1,Champions
CUST002972,2022-07-07,2023-11-24,37,505,20,26.57894736842105,1146.74,57.337,59.643825912441976,11,Coffee,0.55,Website,3,0,1,Champions
CUST002973,2022-07-27,2023-11-29,32,490,30,16.896551724137932,1403.11,46.77033333333333,25.409354302932492,13,Subscription,0.4333333333333333,Website,3,0,1,Champions
CUST002974,2022-12-26,2023-12-02,29,341,19,18.944444444444443,760.26,40.013684210526314,25.01448451742539,10,Coffee,0.5263157894736842,Website,3,0,1,Champions
CUST002975,2023-08-01,2023-12-06,25,127,33,3.96875,1356.14,41.095151515151514,21.643522431840335,12,Subscription,0.3636363636363636,Website,3,0,1,Champions
CUST002976,2022-09-17,2023-11-18,43,427,31,14.233333333333333,1628.62,52.53612903225806,40.09036273864492,12,Subscription,0.3870967741935484,Website,3,0,1,Champions
CUST002977,2023-05-03,2023-11-20,41,201,28,7.444444444444445,1323.68,47.27428571428572,25.449775292404105,14,Equipment,0.5,Website,3,0,1,Champions
CUST002978,2022-07-26,2023-12-11,20,503,30,17.344827586206897,1523.63,50.78766666666666,35.223196773142845,14,Equipment,0.4666666666666667,Website,3,0,1,Champions
CUST002979,2023-05-01,2023-11-27,34,210,15,15.0,895.78,59.718666666666664,51.51017747794628,9,Subscription,0.6,Website,3,0,1,Champions
CUST002980,2023-10-29,2023-12-13,18,45,18,2.6470588235294117,856.3,47.57222222222222,30.160754701814184,12,Subscription,0.6666666666666666,Website,2,0,0,At High Risk
CUST002981,2023-05-06,2023-12-18,13,226,16,15.066666666666666,837.29,52.330625,29.474660861775263,10,Subscription,0.625,Website,3,0,1,Champions
CUST002982,2023-09-20,2023-12-09,22,80,31,2.6666666666666665,1620.63,52.27838709677419,32.483084736189916,12,Subscription,0.3870967741935484,Website,3,0,1,Champions
CUST002983,2023-03-13,2023-11-21,40,253,20,13.31578947368421,799.72,39.986,23.92574134582601,10,Coffee,0.5,Website,3,0,1,Champions
CUST002984,2022-11-19,2023-11-20,41,366,35,10.764705882352942,1471.14,42.03257142857142,31.12841886187501,16,Coffee,0.4571428571428571,Website,3,0,1,Champions
CUST002985,2022-09-23,2023-11-25,36,428,32,13.806451612903226,1361.63,42.5509375,25.75568366454724,13,Subscription,0.40625,Website,3,0,1,Champions
CUST002986,2023-03-02,2023-11-23,38,266,19,14.77777777777778,1074.77,56.56684210526315,38.31527024461825,11,Subscription,0.5789473684210527,Website,3,0,1,Champions
CUST002987,2023-02-14,2023-11-25,36,284,32,9.161290322580646,1743.61,54.4878125,39.14689084464332,13,Subscription,0.40625,Website,3,0,1,Champions
CUST002988,2022-07-12,2023-12-09,22,515,26,20.6,923.2,35.5076923076923,19.17976314925548,15,Coffee,0.5769230769230769,Website,3,0,1,Champions
CUST002989,2023-10-17,2023-11-26,35,40,15,2.857142857142857,607.8399999999999,40.52266666666666,21.57959402063065,11,Coffee,0.7333333333333333,Website,3,0,0,At High Risk
CUST002990,2023-10-13,2023-11-22,39,40,20,2.1052631578947367,1018.27,50.9135,49.04052752302775,12,Subscription,0.6,Website,3,0,1,Champions
CUST002991,2023-08-05,2023-11-22,39,109,34,3.303030303030303,1676.62,49.31235294117647,25.153412932933932,11,Subscription,0.3235294117647059,Website,3,0,1,Champions
CUST002992,2023-08-27,2023-11-17,44,82,17,5.125,808.3299999999999,47.54882352941176,38.40201962175182,12,Subscription,0.7058823529411765,Website,3,0,1,Champions
CUST002993,2022-10-06,2023-11-23,38,413,25,17.208333333333332,1486.22,59.4488,56.694190055066485,13,Subscription,0.52,Website,3,0,1,Champions
CUST002994,2022-03-02,2023-11-27,34,635,23,28.863636363636363,1018.27,44.272608695652174,45.860665381664624,12,Coffee,0.5217391304347826,Website,3,0,1,Champions
CUST002995,2022-11-25,2023-11-19,42,359,26,14.36,1282.76,49.33692307692308,33.59043408701123,11,Subscription,0.4230769230769231,Website,3,0,1,Champions
CUST002996,2022-09-23,2023-12-02,29,435,27,16.73076923076923,1134.17,42.0062962962963,37.13518134393979,12,Subscription,0.4444444444444444,Website,3,0,1,Champions
CUST002997,2022-11-24,2023-12-12,19,383,24,16.652173913043477,1260.2,52.50833333333333,52.142156496044265,12,Subscription,0.5,Mobile App,3,0,1,Champions
CUST002998,2022-08-15,2023-12-03,28,475,35,13.970588235294118,1322.08,37.77371428571429,24.852478996448372,16,Coffee,0.4571428571428571,Website,3,0,1,Champions
CUST002999,2023-03-30,2023-12-10,21,255,12,23.181818181818183,351.87,29.3225,12.969872870337907,9,Coffee,0.75,Website,2,0,0,At High Risk
CUST003000,2023-09-07,2023-11-18,43,72,13,6.0,521.8299999999999,40.14076923076922,34.28972743683315,10,Coffee,0.7692307692307693,Website,3,0,0,At High Risk
CUST003001,2023-09-30,2023-11-05,56,36,6,7.2,129.44,21.573333333333338,4.294376167345692,6,Coffee,1.0,Website,2,0,0,At High Risk
CUST003002,2023-04-18,2023-11-21,40,217,15,15.5,672.3,44.82,55.81181211382202,9,Merchandise,0.6,Website,3,0,1,Champions
CUST003003,2023-08-09,2023-11-09,52,92,5,23.0,274.94,54.988,30.81842014120776,4,Subscription,0.8,Website,2,0,0,At High Risk
CUST003004,2023-02-11,2023-12-17,14,309,17,19.3125,692.75,40.75,24.070186434674746,10,Coffee,0.5882352941176471,Website,3,0,1,Champions
CUST003005,2023-01-16,2023-10-27,65,284,10,31.555555555555557,352.86,35.286,20.15882668543319,6,Coffee,0.6,Website,3,0,0,At High Risk
CUST003006,2023-07-09,2023-11-01,60,115,7,19.166666666666668,232.91,33.27285714285714,19.116136912990303,7,Merchandise,1.0,Website,2,0,0,At High Risk
CUST003007,2023-09-18,2023-11-21,40,64,4,21.333333333333332,133.92,33.48,14.793243953462897,3,Merchandise,0.75,Mobile App,2,0,0,At High Risk
CUST003008,2022-12-25,2023-10-17,75,296,15,21.142857142857142,604.25,40.28333333333333,32.85702896460592,9,Coffee,0.6,Website,3,0,1,Champions
CUST003009,2022-12-27,2023-10-10,82,287,19,15.944444444444445,601.25,31.644736842105264,17.828856873812764,12,Coffee,0.631578947368421,Website,3,0,1,Champions
CUST003010,2023-10-09,2023-12-10,21,62,9,7.75,315.90999999999997,35.10111111111111,21.374017781201346,8,Coffee,0.8888888888888888,Website,3,0,0,At High Risk
CUST003011,2023-08-31,2023-11-20,41,81,15,5.785714285714286,516.35,34.42333333333333,23.942750070791387,12,Coffee,0.8,Website,3,0,0,At High Risk
CUST003012,2023-09-23,2023-11-20,41,58,15,4.142857142857143,549.86,36.657333333333334,25.77152372751939,12,Coffee,0.8,Website,3,0,0,At High Risk
CUST003013,2022-12-26,2023-11-24,37,333,12,30.272727272727273,581.89,48.490833333333335,38.57692561819197,8,Coffee,0.6666666666666666,Mobile App,2,0,0,At High Risk
CUST003014,2022-12-18,2023-10-13,79,299,16,19.933333333333337,720.8,45.05,42.07821542476978,10,Coffee,0.625,Website,3,0,1,Champions
CUST003015,2023-05-23,2023-11-06,55,167,16,11.133333333333333,542.3299999999999,33.895624999999995,23.717374494590807,11,Coffee,0.6875,Website,3,0,0,At High Risk
CUST003016,2023-08-25,2023-11-08,53,75,7,12.5,367.95,52.56428571428571,30.895015162721023,5,Equipment,0.7142857142857143,Website,3,0,0,At High Risk
CUST003017,2023-07-03,2023-12-20,11,170,15,12.142857142857142,636.33,42.422,38.19062285804873,11,Coffee,0.7333333333333333,Website,3,0,0,At High Risk
CUST003018,2023-08-29,2023-10-17,75,49,12,4.454545454545454,534.35,44.52916666666667,39.871478176381885,11,Coffee,0.9166666666666666,Website,3,0,0,At High Risk
CUST003019,2023-07-15,2023-12-01,30,139,13,11.583333333333334,490.36,37.72,24.203378896344205,9,Coffee,0.6923076923076923,Website,2,0,0,At High Risk
CUST003020,2023-08-27,2023-10-31,61,65,7,10.833333333333334,208.91,29.84428571428571,12.332690781202691,6,Coffee,0.8571428571428571,Website,3,0,0,At High Risk
CUST003021,2023-09-11,2023-10-26,66,45,8,6.428571428571429,301.38,37.6725,23.633403569645115,6,Coffee,0.75,Website,2,0,0,At High Risk
CUST003022,2022-10-10,2023-09-30,92,355,9,44.375,268.4,29.82222222222222,16.468897790819042,7,Coffee,0.7777777777777778,Mobile App,2,1,0,At High Risk
CUST003023,2023-01-19,2023-12-03,28,318,11,31.8,399.37,36.306363636363635,19.674983238990205,10,Coffee,0.9090909090909092,Website,2,0,0,At High Risk
CUST003024,2023-07-02,2023-12-31,0,182,16,12.133333333333333,715.8,44.7375,41.58740249963523,10,Merchandise,0.625,Website,3,0,1,Champions
CUST003025,2023-07-12,2023-10-28,64,108,9,13.5,305.90999999999997,33.989999999999995,16.445366368676616,7,Equipment,0.7777777777777778,Website,3,0,0,At High Risk
CUST003026,2023-01-10,2023-09-19,103,252,13,21.0,328.85999999999996,25.296923076923072,11.612046463777308,8,Coffee,0.6153846153846154,Website,3,1,0,At High Risk
CUST003027,2022-11-08,2023-10-03,89,329,10,36.55555555555556,557.39,55.739,57.47099779695649,9,Coffee,0.9,Website,3,0,0,At High Risk
CUST003028,2023-09-01,2023-10-27,65,56,3,28.0,85.47,28.49,18.634645153584227,3,Coffee,1.0,Mobile App,3,0,0,At High Risk
CUST003029,2023-03-06,2023-11-13,48,252,10,28.0,335.87,33.587,22.72110279502785,6,Coffee,0.6,Website,2,0,0,At High Risk
CUST003030,2023-08-21,2023-10-13,79,53,7,8.833333333333334,301.93,43.13285714285714,30.86048590797285,6,Equipment,0.8571428571428571,Website,2,0,0,At High Risk
CUST003031,2023-08-28,2023-11-25,36,89,12,8.090909090909092,386.39,32.19916666666666,17.18346216481699,9,Coffee,0.75,Website,2,0,0,At High Risk
CUST003032,2023-08-26,2023-10-21,71,56,11,5.6,298.89,27.171818181818185,15.462978250118455,8,Coffee,0.7272727272727273,Website,2,0,0,At High Risk
CUST003033,2023-04-04,2023-10-20,72,199,15,14.214285714285714,542.85,36.190000000000005,22.514471853835317,12,Coffee,0.8,Website,2,0,0,At High Risk
CUST003034,2022-11-17,2023-10-07,85,324,15,23.142857142857142,811.81,54.120666666666665,53.5092283718648,8,Subscription,0.5333333333333333,Website,3,0,1,Champions
CUST003035,2023-01-28,2023-08-27,126,211,7,35.166666666666664,290.89,41.55571428571428,29.314104601222745,6,Coffee,0.8571428571428571,Website,3,1,0,At High Risk
CUST003036,2023-02-04,2023-10-23,69,261,7,43.5,185.93,26.56142857142857,11.745313148332018,7,Coffee,1.0,Website,3,0,0,At High Risk
CUST003037,2023-05-16,2023-11-14,47,182,9,22.75,334.88,37.208888888888886,17.152074542489345,7,Subscription,0.7777777777777778,Website,3,0,0,At High Risk
CUST003038,2022-11-22,2023-11-02,59,345,10,38.333333333333336,288.9,28.889999999999997,22.562161539474303,8,Coffee,0.8,Mobile App,3,0,0,At High Risk
CUST003039,2023-07-08,2023-12-14,17,159,5,39.75,184.97,36.994,32.16838556719936,4,Coffee,0.8,Website,1,0,0,At High Risk
CUST003040,2023-06-18,2023-11-18,43,153,17,9.5625,677.78,39.86941176470588,33.59182684645705,10,Coffee,0.5882352941176471,Mobile App,3,0,1,Champions
CUST003041,2023-08-23,2023-11-11,50,80,6,16.0,189.43,31.571666666666665,21.670071911894215,6,Coffee,1.0,Website,2,0,0,At High Risk
CUST003042,2023-04-05,2023-11-14,47,223,12,20.272727272727273,523.37,43.61416666666667,44.4080413394473,10,Coffee,0.8333333333333334,Website,2,0,0,At High Risk
CUST003043,2023-05-04,2023-10-29,63,178,4,59.333333333333336,146.95999999999998,36.739999999999995,35.50704155516198,3,Coffee,0.75,Website,1,0,0,At High Risk
CUST003044,2023-01-28,2023-11-21,40,297,13,24.75,545.8299999999999,41.98692307692307,24.7566834022032,11,Coffee,0.8461538461538461,Website,3,0,0,At High Risk
CUST003045,2023-04-06,2023-10-06,86,183,5,45.75,157.95,31.589999999999996,13.241036590841368,5,Equipment,1.0,Website,3,0,0,At High Risk
CUST003046,2023-08-20,2023-11-01,60,73,5,18.25,192.95,38.59,20.550913604995767,5,Coffee,1.0,Website,1,0,0,At High Risk
CUST003047,2023-08-03,2023-11-02,59,91,6,18.2,187.95,31.325,19.769202057746288,5,Equipment,0.8333333333333334,Mobile App,2,0,0,At High Risk
CUST003048,2022-12-03,2023-11-09,52,341,10,37.888888888888886,437.37,43.737,19.914178673051577,8,Equipment,0.8,Website,2,0,0,At High Risk
CUST003049,2023-01-02,2023-10-29,63,300,11,30.0,241.9,21.99090909090909,6.0312526966550735,7,Coffee,0.6363636363636364,Website,2,0,0,At High Risk
CUST003050,2023-08-01,2023-10-13,79,73,9,9.125,487.4,54.15555555555555,53.80156087677919,7,Coffee,0.7777777777777778,Website,3,0,0,At High Risk
CUST003051,2023-02-13,2023-11-22,39,282,8,40.285714285714285,400.88,50.11,54.96498287871235,6,Merchandise,0.75,Website,2,0,0,At High Risk
CUST003052,2023-06-20,2023-11-17,44,150,13,12.5,436.33,33.56384615384615,18.321457610527577,8,Coffee,0.6153846153846154,Website,2,0,0,At High Risk
CUST003053,2023-06-17,2023-11-09,52,145,5,36.25,81.94999999999999,16.389999999999997,3.209361307176242,3,Coffee,0.6,Mobile App,2,0,0,At High Risk
CUST003054,2023-07-25,2023-12-04,27,132,8,18.857142857142858,335.38,41.9225,18.828907676381927,5,Coffee,0.625,Website,3,0,0,At High Risk
CUST003055,2023-07-16,2023-11-21,40,128,11,12.8,367.39,33.39909090909091,39.845965530915535,8,Merchandise,0.7272727272727273,Website,2,0,0,At High Risk
CUST003056,2023-04-08,2023-11-13,48,219,19,12.166666666666666,973.27,51.224736842105266,39.06814877285603,11,Coffee,0.5789473684210527,Website,3,0,1,Champions
CUST003057,2023-03-14,2023-10-12,80,212,9,26.5,287.89,31.987777777777776,14.986913272733798,7,Coffee,0.7777777777777778,Website,3,0,0,At High Risk
CUST003058,2023-05-15,2023-10-26,66,164,10,18.22222222222222,450.86,45.086,48.742666958448446,8,Merchandise,0.8,Website,3,0,0,At High Risk
CUST003059,2023-09-04,2023-10-28,64,54,5,13.5,124.44,24.888,8.245575783412582,4,Coffee,0.8,Mobile App,3,0,0,At High Risk
CUST003060,2023-05-27,2023-10-12,80,138,10,15.333333333333334,292.9,29.29,17.384284729477816,9,Coffee,0.9,Website,2,0,0,At High Risk
CUST003061,2022-11-05,2023-11-05,56,365,6,73.0,428.92,71.48666666666666,70.68799068205763,6,Coffee,1.0,Website,2,0,0,At High Risk
CUST003062,2022-12-28,2023-10-23,69,299,6,59.8,283.9,47.31666666666666,29.299966325350383,6,Coffee,1.0,Website,3,0,0,At High Risk
CUST003063,2023-07-04,2023-11-04,57,123,10,13.666666666666666,373.36,37.336,43.59792762658947,9,Coffee,0.9,Website,2,0,0,At High Risk
CUST003064,2023-01-28,2023-10-26,66,271,12,24.636363636363637,355.88,29.656666666666663,13.44506353028253,9,Coffee,0.75,Website,3,0,0,At High Risk
CUST003065,2023-06-14,2023-11-15,46,154,6,30.8,210.96,35.16,27.77022434190981,6,Coffee,1.0,Mobile App,3,0,0,At High Risk
CUST003066,2023-06-18,2023-12-30,1,195,6,39.0,150.42999999999998,25.071666666666665,8.377470779815747,4,Coffee,0.6666666666666666,Mobile App,3,0,0,At High Risk
CUST003067,2023-08-28,2023-11-05,56,69,18,4.0588235294117645,584.79,32.48833333333333,25.454516125365075,12,Merchandise,0.6666666666666666,Website,3,0,0,At High Risk
CUST003068,2023-06-09,2023-09-28,94,111,15,7.928571428571429,534.8199999999999,35.654666666666664,19.976761451627688,10,Merchandise,0.6666666666666666,Website,3,1,0,At High Risk
